STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00080236,"ARCHBOLD BIO STATION, FL US",13/09/2007,0,93,66
USC00080236,"ARCHBOLD BIO STATION, FL US",14/09/2007,0.05,94,68
USC00080236,"ARCHBOLD BIO STATION, FL US",15/09/2007,0.24,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",16/09/2007,0.12,90,70
USC00080236,"ARCHBOLD BIO STATION, FL US",17/09/2007,0.17,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",18/09/2007,0,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",19/09/2007,0.12,90,70
USC00080236,"ARCHBOLD BIO STATION, FL US",20/09/2007,0.08,87,66
USC00080236,"ARCHBOLD BIO STATION, FL US",21/09/2007,0.16,87,73
USC00080236,"ARCHBOLD BIO STATION, FL US",22/09/2007,0.34,91,71
USC00080236,"ARCHBOLD BIO STATION, FL US",23/09/2007,0.2,89,73
USC00080236,"ARCHBOLD BIO STATION, FL US",24/09/2007,0.65,89,72
USC00080236,"ARCHBOLD BIO STATION, FL US",25/09/2007,0.34,87,71
USC00080236,"ARCHBOLD BIO STATION, FL US",26/09/2007,0,88,69
USC00080236,"ARCHBOLD BIO STATION, FL US",27/09/2007,0.34,87,66
USC00080236,"ARCHBOLD BIO STATION, FL US",28/09/2007,0,90,68
USC00080236,"ARCHBOLD BIO STATION, FL US",29/09/2007,0,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",30/09/2007,0.03,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",01/10/2007,0,88,71
USC00080236,"ARCHBOLD BIO STATION, FL US",02/10/2007,0.64,88,71
USC00080236,"ARCHBOLD BIO STATION, FL US",03/10/2007,0.01,89,72
USC00080236,"ARCHBOLD BIO STATION, FL US",04/10/2007,0.06,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",05/10/2007,0.1,93,75
USC00080236,"ARCHBOLD BIO STATION, FL US",06/10/2007,0.32,91,75
USC00080236,"ARCHBOLD BIO STATION, FL US",07/10/2007,0.04,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",08/10/2007,0.08,89,74
USC00080236,"ARCHBOLD BIO STATION, FL US",09/10/2007,0,89,71
USC00080236,"ARCHBOLD BIO STATION, FL US",10/10/2007,0,90,68
USC00080236,"ARCHBOLD BIO STATION, FL US",11/10/2007,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",12/10/2007,0.03,90,69
USC00080236,"ARCHBOLD BIO STATION, FL US",13/10/2007,0,88,67
USC00080236,"ARCHBOLD BIO STATION, FL US",14/10/2007,0,89,66
USC00080236,"ARCHBOLD BIO STATION, FL US",15/10/2007,0,88,68
USC00080236,"ARCHBOLD BIO STATION, FL US",16/10/2007,0,89,68
USC00080236,"ARCHBOLD BIO STATION, FL US",17/10/2007,0,91,69
USC00080236,"ARCHBOLD BIO STATION, FL US",18/10/2007,0,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",19/10/2007,0,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",20/10/2007,0.55,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",21/10/2007,0.2,80,72
USC00080236,"ARCHBOLD BIO STATION, FL US",22/10/2007,0.02,89,72
USC00080236,"ARCHBOLD BIO STATION, FL US",23/10/2007,0,91,66
USC00080236,"ARCHBOLD BIO STATION, FL US",24/10/2007,0,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",25/10/2007,0,88,66
USC00080236,"ARCHBOLD BIO STATION, FL US",26/10/2007,0.04,74,66
USC00080236,"ARCHBOLD BIO STATION, FL US",27/10/2007,0.04,82,67
USC00080236,"ARCHBOLD BIO STATION, FL US",28/10/2007,0,85,70
USC00080236,"ARCHBOLD BIO STATION, FL US",29/10/2007,0.52,85,70
USC00080236,"ARCHBOLD BIO STATION, FL US",30/10/2007,0.2,87,70
USC00080236,"ARCHBOLD BIO STATION, FL US",31/10/2007,0.26,82,71
USC00080236,"ARCHBOLD BIO STATION, FL US",01/11/2007,0.01,82,73
USC00080236,"ARCHBOLD BIO STATION, FL US",02/11/2007,0.36,83,70
USC00080236,"ARCHBOLD BIO STATION, FL US",03/11/2007,0,83,61
USC00080236,"ARCHBOLD BIO STATION, FL US",04/11/2007,0,77,42
USC00080236,"ARCHBOLD BIO STATION, FL US",05/11/2007,0,79,44
USC00080236,"ARCHBOLD BIO STATION, FL US",06/11/2007,0,80,49
USC00080236,"ARCHBOLD BIO STATION, FL US",07/11/2007,0,80,44
USC00080236,"ARCHBOLD BIO STATION, FL US",08/11/2007,0,75,53
USC00080236,"ARCHBOLD BIO STATION, FL US",09/11/2007,0,75,54
USC00080236,"ARCHBOLD BIO STATION, FL US",10/11/2007,0,76,43
USC00080236,"ARCHBOLD BIO STATION, FL US",11/11/2007,0,76,42
USC00080236,"ARCHBOLD BIO STATION, FL US",12/11/2007,0,80,56
USC00080236,"ARCHBOLD BIO STATION, FL US",13/11/2007,0,81,59
USC00080236,"ARCHBOLD BIO STATION, FL US",14/11/2007,0.02,79,55
USC00080236,"ARCHBOLD BIO STATION, FL US",15/11/2007,0,80,48
USC00080236,"ARCHBOLD BIO STATION, FL US",16/11/2007,0,83,47
USC00080236,"ARCHBOLD BIO STATION, FL US",17/11/2007,0,65,40
USC00080236,"ARCHBOLD BIO STATION, FL US",18/11/2007,0,76,52
USC00080236,"ARCHBOLD BIO STATION, FL US",19/11/2007,0,79,54
USC00080236,"ARCHBOLD BIO STATION, FL US",20/11/2007,0,79,51
USC00080236,"ARCHBOLD BIO STATION, FL US",21/11/2007,0,81,57
USC00080236,"ARCHBOLD BIO STATION, FL US",22/11/2007,0,81,54
USC00080236,"ARCHBOLD BIO STATION, FL US",23/11/2007,0,83,61
USC00080236,"ARCHBOLD BIO STATION, FL US",24/11/2007,0,77,53
USC00080236,"ARCHBOLD BIO STATION, FL US",25/11/2007,0.01,82,56
USC00080236,"ARCHBOLD BIO STATION, FL US",26/11/2007,0,84,61
USC00080236,"ARCHBOLD BIO STATION, FL US",27/11/2007,0.02,87,65
USC00080236,"ARCHBOLD BIO STATION, FL US",28/11/2007,0,87,63
USC00080236,"ARCHBOLD BIO STATION, FL US",29/11/2007,0,83,61
USC00080236,"ARCHBOLD BIO STATION, FL US",30/11/2007,0,85,58
USC00080236,"ARCHBOLD BIO STATION, FL US",01/12/2007,0,85,63
USC00080236,"ARCHBOLD BIO STATION, FL US",02/12/2007,0,83,57
USC00080236,"ARCHBOLD BIO STATION, FL US",03/12/2007,0,85,55
USC00080236,"ARCHBOLD BIO STATION, FL US",04/12/2007,0,84,54
USC00080236,"ARCHBOLD BIO STATION, FL US",05/12/2007,0,75,30
USC00080236,"ARCHBOLD BIO STATION, FL US",06/12/2007,0,76,39
USC00080236,"ARCHBOLD BIO STATION, FL US",07/12/2007,0,77,52
USC00080236,"ARCHBOLD BIO STATION, FL US",08/12/2007,0,83,62
USC00080236,"ARCHBOLD BIO STATION, FL US",09/12/2007,0,83,63
USC00080236,"ARCHBOLD BIO STATION, FL US",10/12/2007,0,83,58
USC00080236,"ARCHBOLD BIO STATION, FL US",11/12/2007,0,84,63
USC00080236,"ARCHBOLD BIO STATION, FL US",12/12/2007,0,84,55
USC00080236,"ARCHBOLD BIO STATION, FL US",13/12/2007,0,83,54
USC00080236,"ARCHBOLD BIO STATION, FL US",14/12/2007,0,83,64
USC00080236,"ARCHBOLD BIO STATION, FL US",15/12/2007,0.92,83,69
USC00080236,"ARCHBOLD BIO STATION, FL US",16/12/2007,0.26,84,69
USC00080236,"ARCHBOLD BIO STATION, FL US",17/12/2007,0.04,78,41
USC00080236,"ARCHBOLD BIO STATION, FL US",18/12/2007,0,58,38
USC00080236,"ARCHBOLD BIO STATION, FL US",19/12/2007,0,73,44
USC00080236,"ARCHBOLD BIO STATION, FL US",20/12/2007,0,77,49
USC00080236,"ARCHBOLD BIO STATION, FL US",21/12/2007,0.07,78,55
USC00080236,"ARCHBOLD BIO STATION, FL US",22/12/2007,0.02,78,43
USC00080236,"ARCHBOLD BIO STATION, FL US",23/12/2007,0,74,51
USC00080236,"ARCHBOLD BIO STATION, FL US",24/12/2007,0,82,52
USC00080236,"ARCHBOLD BIO STATION, FL US",25/12/2007,0,79,57
USC00080236,"ARCHBOLD BIO STATION, FL US",26/12/2007,0,76,51
USC00080236,"ARCHBOLD BIO STATION, FL US",27/12/2007,0,72,54
USC00080236,"ARCHBOLD BIO STATION, FL US",28/12/2007,0,84,58
USC00080236,"ARCHBOLD BIO STATION, FL US",29/12/2007,0,83,60
USC00080236,"ARCHBOLD BIO STATION, FL US",30/12/2007,0.13,84,61
USC00080236,"ARCHBOLD BIO STATION, FL US",31/12/2007,0,83,62
USC00080236,"ARCHBOLD BIO STATION, FL US",01/01/2008,0,84,63
USC00080236,"ARCHBOLD BIO STATION, FL US",02/01/2008,0.17,71,40
USC00080236,"ARCHBOLD BIO STATION, FL US",03/01/2008,0,53,29
USC00080236,"ARCHBOLD BIO STATION, FL US",04/01/2008,0,55,34
USC00080236,"ARCHBOLD BIO STATION, FL US",05/01/2008,0.01,66,44
USC00080236,"ARCHBOLD BIO STATION, FL US",06/01/2008,0,75,52
USC00080236,"ARCHBOLD BIO STATION, FL US",07/01/2008,0,78,50
USC00080236,"ARCHBOLD BIO STATION, FL US",08/01/2008,0,80,58
USC00080236,"ARCHBOLD BIO STATION, FL US",09/01/2008,0,80,43
USC00080236,"ARCHBOLD BIO STATION, FL US",10/01/2008,0,82,50
USC00080236,"ARCHBOLD BIO STATION, FL US",11/01/2008,0,81,48
USC00080236,"ARCHBOLD BIO STATION, FL US",12/01/2008,0,82,52
USC00080236,"ARCHBOLD BIO STATION, FL US",13/01/2008,0.01,85,57
USC00080236,"ARCHBOLD BIO STATION, FL US",14/01/2008,0,83,57
USC00080236,"ARCHBOLD BIO STATION, FL US",15/01/2008,0,69,34
USC00080236,"ARCHBOLD BIO STATION, FL US",16/01/2008,0,68,45
USC00080236,"ARCHBOLD BIO STATION, FL US",17/01/2008,0.17,74,54
USC00080236,"ARCHBOLD BIO STATION, FL US",18/01/2008,0.08,78,63
USC00080236,"ARCHBOLD BIO STATION, FL US",19/01/2008,0,71,58
USC00080236,"ARCHBOLD BIO STATION, FL US",20/01/2008,0.82,84,49
USC00080236,"ARCHBOLD BIO STATION, FL US",21/01/2008,0.02,54,46
USC00080236,"ARCHBOLD BIO STATION, FL US",22/01/2008,0,74,48
USC00080236,"ARCHBOLD BIO STATION, FL US",23/01/2008,0,80,62
USC00080236,"ARCHBOLD BIO STATION, FL US",24/01/2008,0.04,79,63
USC00080236,"ARCHBOLD BIO STATION, FL US",25/01/2008,0,71,49
USC00080236,"ARCHBOLD BIO STATION, FL US",26/01/2008,0,72,44
USC00080236,"ARCHBOLD BIO STATION, FL US",27/01/2008,0.05,76,50
USC00080236,"ARCHBOLD BIO STATION, FL US",28/01/2008,0,69,33
USC00080236,"ARCHBOLD BIO STATION, FL US",29/01/2008,0,69,35
USC00080236,"ARCHBOLD BIO STATION, FL US",30/01/2008,0,77,49
USC00080236,"ARCHBOLD BIO STATION, FL US",31/01/2008,0,82,49
USC00080236,"ARCHBOLD BIO STATION, FL US",01/02/2008,0,80,51
USC00080236,"ARCHBOLD BIO STATION, FL US",02/02/2008,0,83,51
USC00080236,"ARCHBOLD BIO STATION, FL US",03/02/2008,0,82,51
USC00080236,"ARCHBOLD BIO STATION, FL US",04/02/2008,0,83,54
USC00080236,"ARCHBOLD BIO STATION, FL US",05/02/2008,0,84,51
USC00080236,"ARCHBOLD BIO STATION, FL US",06/02/2008,0,84,58
USC00080236,"ARCHBOLD BIO STATION, FL US",07/02/2008,0,86,58
USC00080236,"ARCHBOLD BIO STATION, FL US",08/02/2008,0,87,63
USC00080236,"ARCHBOLD BIO STATION, FL US",09/02/2008,0,78,58
USC00080236,"ARCHBOLD BIO STATION, FL US",10/02/2008,0,81,49
USC00080236,"ARCHBOLD BIO STATION, FL US",11/02/2008,0,77,34
USC00080236,"ARCHBOLD BIO STATION, FL US",12/02/2008,0,79,55
USC00080236,"ARCHBOLD BIO STATION, FL US",13/02/2008,1.07,77,62
USC00080236,"ARCHBOLD BIO STATION, FL US",14/02/2008,0.33,75,35
USC00080236,"ARCHBOLD BIO STATION, FL US",15/02/2008,0,71,47
USC00080236,"ARCHBOLD BIO STATION, FL US",16/02/2008,0,80,51
USC00080236,"ARCHBOLD BIO STATION, FL US",17/02/2008,0,81,58
USC00080236,"ARCHBOLD BIO STATION, FL US",18/02/2008,0,85,53
USC00080236,"ARCHBOLD BIO STATION, FL US",19/02/2008,0.06,87,60
USC00080236,"ARCHBOLD BIO STATION, FL US",20/02/2008,0,74,47
USC00080236,"ARCHBOLD BIO STATION, FL US",21/02/2008,0,78,58
USC00080236,"ARCHBOLD BIO STATION, FL US",22/02/2008,0.31,81,64
USC00080236,"ARCHBOLD BIO STATION, FL US",23/02/2008,0,86,65
USC00080236,"ARCHBOLD BIO STATION, FL US",24/02/2008,0.08,86,62
USC00080236,"ARCHBOLD BIO STATION, FL US",25/02/2008,0,85,59
USC00080236,"ARCHBOLD BIO STATION, FL US",26/02/2008,0,83,59
USC00080236,"ARCHBOLD BIO STATION, FL US",27/02/2008,0,86,55
USC00080236,"ARCHBOLD BIO STATION, FL US",28/02/2008,0,65,35
USC00080236,"ARCHBOLD BIO STATION, FL US",29/02/2008,0,62,38
USC00080236,"ARCHBOLD BIO STATION, FL US",01/03/2008,0,76,50
USC00080236,"ARCHBOLD BIO STATION, FL US",02/03/2008,0,74,55
USC00080236,"ARCHBOLD BIO STATION, FL US",03/03/2008,0,81,55
USC00080236,"ARCHBOLD BIO STATION, FL US",04/03/2008,0,81,62
USC00080236,"ARCHBOLD BIO STATION, FL US",05/03/2008,0.02,82,63
USC00080236,"ARCHBOLD BIO STATION, FL US",06/03/2008,0.16,81,58
USC00080236,"ARCHBOLD BIO STATION, FL US",07/03/2008,1.17,81,61
USC00080236,"ARCHBOLD BIO STATION, FL US",08/03/2008,0.19,88,61
USC00080236,"ARCHBOLD BIO STATION, FL US",09/03/2008,0,69,32
USC00080236,"ARCHBOLD BIO STATION, FL US",10/03/2008,0,73,47
USC00080236,"ARCHBOLD BIO STATION, FL US",11/03/2008,0,76,56
USC00080236,"ARCHBOLD BIO STATION, FL US",12/03/2008,0.14,80,60
USC00080236,"ARCHBOLD BIO STATION, FL US",13/03/2008,0,82,40
USC00080236,"ARCHBOLD BIO STATION, FL US",14/03/2008,0,79,41
USC00080236,"ARCHBOLD BIO STATION, FL US",15/03/2008,0.01,78,45
USC00080236,"ARCHBOLD BIO STATION, FL US",16/03/2008,0.01,87,62
USC00080236,"ARCHBOLD BIO STATION, FL US",17/03/2008,0,89,61
USC00080236,"ARCHBOLD BIO STATION, FL US",18/03/2008,0,82,57
USC00080236,"ARCHBOLD BIO STATION, FL US",19/03/2008,0,80,60
USC00080236,"ARCHBOLD BIO STATION, FL US",20/03/2008,0,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",21/03/2008,0.21,77,54
USC00080236,"ARCHBOLD BIO STATION, FL US",22/03/2008,0,81,53
USC00080236,"ARCHBOLD BIO STATION, FL US",23/03/2008,1.06,73,56
USC00080236,"ARCHBOLD BIO STATION, FL US",24/03/2008,0.02,81,61
USC00080236,"ARCHBOLD BIO STATION, FL US",25/03/2008,0,75,44
USC00080236,"ARCHBOLD BIO STATION, FL US",26/03/2008,0,72,46
USC00080236,"ARCHBOLD BIO STATION, FL US",27/03/2008,0,76,45
USC00080236,"ARCHBOLD BIO STATION, FL US",28/03/2008,0,80,47
USC00080236,"ARCHBOLD BIO STATION, FL US",29/03/2008,0,83,52
USC00080236,"ARCHBOLD BIO STATION, FL US",30/03/2008,0,85,52
USC00080236,"ARCHBOLD BIO STATION, FL US",31/03/2008,0.08,87,60
USC00080236,"ARCHBOLD BIO STATION, FL US",01/04/2008,0,85,61
USC00080236,"ARCHBOLD BIO STATION, FL US",02/04/2008,0.69,84,63
USC00080236,"ARCHBOLD BIO STATION, FL US",03/04/2008,0.12,87,62
USC00080236,"ARCHBOLD BIO STATION, FL US",04/04/2008,0,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",05/04/2008,0.07,87,65
USC00080236,"ARCHBOLD BIO STATION, FL US",06/04/2008,0.34,91,63
USC00080236,"ARCHBOLD BIO STATION, FL US",07/04/2008,1.71,88,60
USC00080236,"ARCHBOLD BIO STATION, FL US",08/04/2008,0,83,64
USC00080236,"ARCHBOLD BIO STATION, FL US",09/04/2008,0.2,81,66
USC00080236,"ARCHBOLD BIO STATION, FL US",10/04/2008,0,85,55
USC00080236,"ARCHBOLD BIO STATION, FL US",11/04/2008,0,87,53
USC00080236,"ARCHBOLD BIO STATION, FL US",12/04/2008,0,88,65
USC00080236,"ARCHBOLD BIO STATION, FL US",13/04/2008,0,89,58
USC00080236,"ARCHBOLD BIO STATION, FL US",14/04/2008,0,83,39
USC00080236,"ARCHBOLD BIO STATION, FL US",15/04/2008,0,78,45
USC00080236,"ARCHBOLD BIO STATION, FL US",16/04/2008,0,67,35
USC00080236,"ARCHBOLD BIO STATION, FL US",17/04/2008,0,75,52
USC00080236,"ARCHBOLD BIO STATION, FL US",18/04/2008,0,80,48
USC00080236,"ARCHBOLD BIO STATION, FL US",19/04/2008,0,90,59
USC00080236,"ARCHBOLD BIO STATION, FL US",20/04/2008,0,85,60
USC00080236,"ARCHBOLD BIO STATION, FL US",21/04/2008,0,85,45
USC00080236,"ARCHBOLD BIO STATION, FL US",22/04/2008,0,86,50
USC00080236,"ARCHBOLD BIO STATION, FL US",23/04/2008,0,86,46
USC00080236,"ARCHBOLD BIO STATION, FL US",24/04/2008,0,83,60
USC00080236,"ARCHBOLD BIO STATION, FL US",25/04/2008,0,86,57
USC00080236,"ARCHBOLD BIO STATION, FL US",26/04/2008,0,86,48
USC00080236,"ARCHBOLD BIO STATION, FL US",27/04/2008,0,86,52
USC00080236,"ARCHBOLD BIO STATION, FL US",28/04/2008,0,87,59
USC00080236,"ARCHBOLD BIO STATION, FL US",29/04/2008,0,90,62
USC00080236,"ARCHBOLD BIO STATION, FL US",30/04/2008,0,81,45
USC00080236,"ARCHBOLD BIO STATION, FL US",01/05/2008,0,84,50
USC00080236,"ARCHBOLD BIO STATION, FL US",02/05/2008,0,85,57
USC00080236,"ARCHBOLD BIO STATION, FL US",03/05/2008,0,86,53
USC00080236,"ARCHBOLD BIO STATION, FL US",04/05/2008,0,91,62
USC00080236,"ARCHBOLD BIO STATION, FL US",05/05/2008,0,90,57
USC00080236,"ARCHBOLD BIO STATION, FL US",06/05/2008,0,92,48
USC00080236,"ARCHBOLD BIO STATION, FL US",07/05/2008,0,92,62
USC00080236,"ARCHBOLD BIO STATION, FL US",08/05/2008,0,91,57
USC00080236,"ARCHBOLD BIO STATION, FL US",09/05/2008,0.06,94,65
USC00080236,"ARCHBOLD BIO STATION, FL US",10/05/2008,0,94,67
USC00080236,"ARCHBOLD BIO STATION, FL US",11/05/2008,0,95,61
USC00080236,"ARCHBOLD BIO STATION, FL US",12/05/2008,0,94,71
USC00080236,"ARCHBOLD BIO STATION, FL US",13/05/2008,0,92,44
USC00080236,"ARCHBOLD BIO STATION, FL US",14/05/2008,0,90,59
USC00080236,"ARCHBOLD BIO STATION, FL US",15/05/2008,0,87,54
USC00080236,"ARCHBOLD BIO STATION, FL US",16/05/2008,0,89,56
USC00080236,"ARCHBOLD BIO STATION, FL US",17/05/2008,0,93,66
USC00080236,"ARCHBOLD BIO STATION, FL US",18/05/2008,0,94,68
USC00080236,"ARCHBOLD BIO STATION, FL US",19/05/2008,0.05,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",20/05/2008,0,88,68
USC00080236,"ARCHBOLD BIO STATION, FL US",21/05/2008,1.27,90,70
USC00080236,"ARCHBOLD BIO STATION, FL US",22/05/2008,0,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",23/05/2008,1.16,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",24/05/2008,0.01,93,68
USC00080236,"ARCHBOLD BIO STATION, FL US",25/05/2008,0,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",26/05/2008,0,90,56
USC00080236,"ARCHBOLD BIO STATION, FL US",27/05/2008,0,86,57
USC00080236,"ARCHBOLD BIO STATION, FL US",28/05/2008,0,87,60
USC00080236,"ARCHBOLD BIO STATION, FL US",29/05/2008,0,90,61
USC00080236,"ARCHBOLD BIO STATION, FL US",30/05/2008,0,93,61
USC00080236,"ARCHBOLD BIO STATION, FL US",31/05/2008,0,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",01/06/2008,0,96,64
USC00080236,"ARCHBOLD BIO STATION, FL US",02/06/2008,0.01,96,69
USC00080236,"ARCHBOLD BIO STATION, FL US",03/06/2008,0.03,96,64
USC00080236,"ARCHBOLD BIO STATION, FL US",04/06/2008,0,91,65
USC00080236,"ARCHBOLD BIO STATION, FL US",05/06/2008,0,95,66
USC00080236,"ARCHBOLD BIO STATION, FL US",06/06/2008,0,97,71
USC00080236,"ARCHBOLD BIO STATION, FL US",07/06/2008,0,96,69
USC00080236,"ARCHBOLD BIO STATION, FL US",08/06/2008,0,96,63
USC00080236,"ARCHBOLD BIO STATION, FL US",09/06/2008,0.1,94,65
USC00080236,"ARCHBOLD BIO STATION, FL US",10/06/2008,0.02,90,61
USC00080236,"ARCHBOLD BIO STATION, FL US",11/06/2008,1.35,93,62
USC00080236,"ARCHBOLD BIO STATION, FL US",12/06/2008,0,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",13/06/2008,0,93,64
USC00080236,"ARCHBOLD BIO STATION, FL US",14/06/2008,0,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",15/06/2008,0,93,62
USC00080236,"ARCHBOLD BIO STATION, FL US",16/06/2008,0.49,94,67
USC00080236,"ARCHBOLD BIO STATION, FL US",17/06/2008,0,93,68
USC00080236,"ARCHBOLD BIO STATION, FL US",18/06/2008,0.1,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",19/06/2008,0.73,89,70
USC00080236,"ARCHBOLD BIO STATION, FL US",20/06/2008,0.03,91,66
USC00080236,"ARCHBOLD BIO STATION, FL US",21/06/2008,0.01,91,66
USC00080236,"ARCHBOLD BIO STATION, FL US",22/06/2008,0.02,88,65
USC00080236,"ARCHBOLD BIO STATION, FL US",23/06/2008,2.25,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",24/06/2008,0,92,66
USC00080236,"ARCHBOLD BIO STATION, FL US",25/06/2008,0.71,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",26/06/2008,1.36,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",27/06/2008,2.02,88,65
USC00080236,"ARCHBOLD BIO STATION, FL US",28/06/2008,0.17,91,71
USC00080236,"ARCHBOLD BIO STATION, FL US",29/06/2008,0.2,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",30/06/2008,0.03,92,68
USC00080236,"ARCHBOLD BIO STATION, FL US",01/07/2008,0,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",02/07/2008,0.04,92,66
USC00080236,"ARCHBOLD BIO STATION, FL US",03/07/2008,3.03,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",04/07/2008,0.1,87,67
USC00080236,"ARCHBOLD BIO STATION, FL US",05/07/2008,0.32,91,65
USC00080236,"ARCHBOLD BIO STATION, FL US",06/07/2008,0,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",07/07/2008,0,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",08/07/2008,0.76,89,70
USC00080236,"ARCHBOLD BIO STATION, FL US",09/07/2008,0.07,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",10/07/2008,0,92,68
USC00080236,"ARCHBOLD BIO STATION, FL US",11/07/2008,0,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",12/07/2008,0,95,72
USC00080236,"ARCHBOLD BIO STATION, FL US",13/07/2008,1.59,93,68
USC00080236,"ARCHBOLD BIO STATION, FL US",14/07/2008,0.17,86,70
USC00080236,"ARCHBOLD BIO STATION, FL US",15/07/2008,0.82,90,71
USC00080236,"ARCHBOLD BIO STATION, FL US",16/07/2008,0.59,87,72
USC00080236,"ARCHBOLD BIO STATION, FL US",17/07/2008,0.65,80,72
USC00080236,"ARCHBOLD BIO STATION, FL US",18/07/2008,0.03,85,67
USC00080236,"ARCHBOLD BIO STATION, FL US",19/07/2008,0,94,67
USC00080236,"ARCHBOLD BIO STATION, FL US",20/07/2008,0.21,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",21/07/2008,0,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",22/07/2008,0,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",23/07/2008,1.51,93,68
USC00080236,"ARCHBOLD BIO STATION, FL US",24/07/2008,0.28,91,67
USC00080236,"ARCHBOLD BIO STATION, FL US",25/07/2008,0.06,88,66
USC00080236,"ARCHBOLD BIO STATION, FL US",26/07/2008,0,92,68
USC00080236,"ARCHBOLD BIO STATION, FL US",27/07/2008,0.04,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",28/07/2008,0.3,90,70
USC00080236,"ARCHBOLD BIO STATION, FL US",29/07/2008,0.68,90,72
USC00080236,"ARCHBOLD BIO STATION, FL US",30/07/2008,0.02,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",31/07/2008,0.79,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",01/08/2008,0.02,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",02/08/2008,0,94,66
USC00080236,"ARCHBOLD BIO STATION, FL US",03/08/2008,0,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",04/08/2008,0,92,68
USC00080236,"ARCHBOLD BIO STATION, FL US",05/08/2008,0.13,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",06/08/2008,0.05,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",07/08/2008,0,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",08/08/2008,1.64,96,71
USC00080236,"ARCHBOLD BIO STATION, FL US",09/08/2008,0.01,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",10/08/2008,0.16,88,70
USC00080236,"ARCHBOLD BIO STATION, FL US",11/08/2008,0.16,90,69
USC00080236,"ARCHBOLD BIO STATION, FL US",12/08/2008,0,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",13/08/2008,0.31,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",14/08/2008,0,92,73
USC00080236,"ARCHBOLD BIO STATION, FL US",15/08/2008,0.42,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",16/08/2008,0,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",17/08/2008,0,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",18/08/2008,0,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",19/08/2008,2.01,83,72
USC00080236,"ARCHBOLD BIO STATION, FL US",20/08/2008,3.99,76,72
USC00080236,"ARCHBOLD BIO STATION, FL US",21/08/2008,0,87,76
USC00080236,"ARCHBOLD BIO STATION, FL US",22/08/2008,0.45,88,76
USC00080236,"ARCHBOLD BIO STATION, FL US",23/08/2008,0.46,83,73
USC00080236,"ARCHBOLD BIO STATION, FL US",24/08/2008,0,91,71
USC00080236,"ARCHBOLD BIO STATION, FL US",25/08/2008,0.83,90,70
USC00080236,"ARCHBOLD BIO STATION, FL US",26/08/2008,1.15,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",27/08/2008,0.11,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",28/08/2008,0.13,95,71
