STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/08/2009,0,,64,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/08/2009,0,,76,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/08/2009,0,,69,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/08/2009,0,,67,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/08/2009,0,,72,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/08/2009,0,,71,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/08/2009,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/08/2009,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/08/2009,0,,63,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/08/2009,0,,65,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/08/2009,0,,75,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/08/2009,0,,61,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/08/2009,0,,62,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/08/2009,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/08/2009,0,,67,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/08/2009,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/08/2009,0,,79,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/08/2009,0,,96,61
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/08/2009,0,,87,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/08/2009,0,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/08/2009,0,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/09/2009,0,,68,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/09/2009,0,,88,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/09/2009,0,,78,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/09/2009,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/09/2009,0,,70,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/09/2009,0,,66,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/09/2009,0,,71,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/09/2009,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/09/2009,0,,66,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/09/2009,0,,77,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/09/2009,0,,71,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/09/2009,0.08,,62,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/09/2009,0.2,,72,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/09/2009,0,,68,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/09/2009,0,,74,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/09/2009,0,,69,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/09/2009,0,,77,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/09/2009,0,,87,61
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/09/2009,0,,71,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/09/2009,0,,77,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/09/2009,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/09/2009,0,,73,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/09/2009,0,,64,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/09/2009,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/09/2009,0,,72,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/09/2009,0,,85,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/09/2009,0,,81,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/09/2009,0,,62,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/09/2009,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/09/2009,0,,67,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/10/2009,0,,77,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/10/2009,0,,76,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/10/2009,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/10/2009,0,,61,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/10/2009,0,,67,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/10/2009,0,,72,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/10/2009,0,,67,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/10/2009,0,,61,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/10/2009,0,,62,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/10/2009,0,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/10/2009,0,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/10/2009,0,,64,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/10/2009,2.48,,64,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/10/2009,0,,74,62
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/10/2009,0,,71,63
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/10/2009,0,,75,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/10/2009,0,,72,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/10/2009,0,,61,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/10/2009,0.63,,68,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/10/2009,0,,64,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/10/2009,0,,69,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/10/2009,0,,71,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/10/2009,0,,75,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/10/2009,0,,70,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/10/2009,0,,76,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/10/2009,0,,72,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/10/2009,0,,66,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/10/2009,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/10/2009,0,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/10/2009,0,,72,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/10/2009,0,,69,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/11/2009,0,,73,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/11/2009,0,,79,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/11/2009,0,,77,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/11/2009,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/11/2009,0,,65,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/11/2009,0.09,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/11/2009,0,,64,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/11/2009,0,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/11/2009,0,,62,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/11/2009,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/11/2009,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/11/2009,0,,61,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/11/2009,0,,59,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/11/2009,0.05,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/11/2009,0,,63,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/11/2009,0,,65,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/11/2009,0.01,,63,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/11/2009,0,,59,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/11/2009,0,,61,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/11/2009,0.29,,57,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/11/2009,0,,57,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/11/2009,0,,61,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/11/2009,0,,64,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/11/2009,0,,67,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/11/2009,0,,69,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/11/2009,0,,65,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/11/2009,0.01,,57,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/11/2009,0,,67,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/11/2009,0,,70,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/11/2009,0,,62,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/12/2009,0,,63,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/12/2009,0,,54,40
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/12/2009,0,,56,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/12/2009,0,,57,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/12/2009,0,,54,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/12/2009,0.3,,51,40
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/12/2009,0.25,,47,39
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/12/2009,0,,47,38
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/12/2009,0,,46,38
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/12/2009,0.1,,48,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/12/2009,0.5,,51,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/12/2009,0.59,,58,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/12/2009,0.08,,55,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/12/2009,0,,57,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/12/2009,0,,58,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/12/2009,0.23,,57,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/12/2009,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/12/2009,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/12/2009,0,,56,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/12/2009,0.02,,61,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/12/2009,0.16,,58,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/12/2009,0,,55,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/12/2009,0,,57,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/12/2009,0,,58,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/12/2009,0,,59,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/12/2009,0.41,,54,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/12/2009,0.01,,54,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/12/2009,0,,53,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/12/2009,0.11,,53,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/12/2009,0.01,,57,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/12/2009,0,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/01/2010,0.05,,58,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/01/2010,0.01,,56,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/01/2010,0,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/01/2010,0,,55,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/01/2010,0,,54,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/01/2010,0,,55,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/01/2010,0,,53,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/01/2010,0,,53,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/01/2010,0,,53,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/01/2010,0,,51,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/01/2010,0,,56,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/01/2010,0.45,,60,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/01/2010,0.01,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/01/2010,0,,61,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/01/2010,0,,54,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/01/2010,0.14,,58,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/01/2010,0.15,,55,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/01/2010,0.99,,56,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/01/2010,1.24,,58,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/01/2010,1.03,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/01/2010,0.78,,51,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/01/2010,0.25,,49,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/01/2010,0.32,,54,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/01/2010,0.02,,53,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/01/2010,0.71,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/01/2010,0.15,,55,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/01/2010,0,,59,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/01/2010,0,,57,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/01/2010,0.36,,59,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/01/2010,0,,59,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/01/2010,0,,57,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/02/2010,0,,58,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/02/2010,0,,58,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/02/2010,0,,60,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/02/2010,0.39,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/02/2010,0,,62,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/02/2010,0.49,,56,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/02/2010,0,,57,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/02/2010,0.04,,55,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/02/2010,0.22,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/02/2010,0,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/02/2010,0.01,,60,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/02/2010,0.1,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/02/2010,0,,64,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/02/2010,0,,63,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/02/2010,0,,67,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/02/2010,0,,67,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/02/2010,0,,68,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/02/2010,0,,57,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/02/2010,0,,56,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/02/2010,0,,56,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/02/2010,0.57,,53,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/02/2010,0,,59,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/02/2010,0.99,,54,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/02/2010,0.11,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/02/2010,0,,63,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/02/2010,0.29,,60,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/02/2010,0.21,,58,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/02/2010,0,,62,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/03/2010,0,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/03/2010,0.46,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/03/2010,0.77,,58,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/03/2010,0,,56,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/03/2010,0,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/03/2010,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/03/2010,0,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/03/2010,0.14,,54,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/03/2010,0.04,,54,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/03/2010,0.03,,55,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/03/2010,0,,57,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/03/2010,0.5,,56,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/03/2010,0,,57,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/03/2010,0,,63,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/03/2010,0,,68,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/03/2010,0,,71,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/03/2010,0,,71,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/03/2010,0,,72,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/03/2010,0,,80,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/03/2010,0,,62,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/03/2010,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/03/2010,0,,63,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/03/2010,0,,71,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/03/2010,0.05,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/03/2010,0.06,,59,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/03/2010,0,,60,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/03/2010,0,,71,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/03/2010,0,,64,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/03/2010,0.06,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/03/2010,0.16,,58,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/03/2010,0.52,,55,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/04/2010,0,,55,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/04/2010,0.14,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/04/2010,0,,55,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/04/2010,0.74,,53,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/04/2010,0.2,,57,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/04/2010,0,,60,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/04/2010,0,,68,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/04/2010,0,,60,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/04/2010,0,,66,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/04/2010,0,,58,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/04/2010,1.17,,55,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/04/2010,0.34,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/04/2010,0,,59,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/04/2010,0,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/04/2010,0,,67,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/04/2010,0,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/04/2010,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/04/2010,0,,75,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/04/2010,0,,62,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/04/2010,0.69,,59,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/04/2010,0.01,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/04/2010,0,,64,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/04/2010,0,,64,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/04/2010,0,,66,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/04/2010,0,,75,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/04/2010,0,,58,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/04/2010,0.12,,61,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/04/2010,0.18,,57,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/04/2010,0,,58,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/04/2010,0,,63,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/05/2010,0,,64,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/05/2010,0,,67,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/05/2010,0,,71,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/05/2010,0,,66,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/05/2010,0,,62,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/05/2010,0,,66,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/05/2010,0,,59,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/05/2010,0,,59,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/05/2010,0,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/05/2010,0.21,,58,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/05/2010,0,,61,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/05/2010,0,,65,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/05/2010,0,,64,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/05/2010,0,,57,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/05/2010,0,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/05/2010,0,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/05/2010,0.22,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/05/2010,0.01,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/05/2010,0,,64,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/05/2010,0,,63,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/05/2010,0,,58,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/05/2010,0,,56,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/05/2010,0,,61,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/05/2010,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/05/2010,0.23,,59,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/05/2010,0,,65,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/05/2010,0.28,,61,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/05/2010,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/05/2010,0,,71,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/05/2010,0,,71,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/05/2010,0,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/06/2010,0,,62,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/06/2010,0.01,,64,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/06/2010,0,,74,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/06/2010,0.01,,68,60
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/06/2010,0,,71,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/06/2010,0,,68,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/06/2010,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/06/2010,0,,60,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/06/2010,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/06/2010,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/06/2010,0,,70,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/06/2010,0,,87,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/06/2010,0,,72,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/06/2010,0,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/06/2010,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/06/2010,0,,67,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/06/2010,0,,68,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/06/2010,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/06/2010,0,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/06/2010,0,,65,50
